,DEPTH,RHOB,VP,GR,NPHI
11476,2684.6914,2.6689,3462.3419198958572,132.7697,0.3399
11477,2684.8164,2.5868433333333334,3480.3102134772957,142.31136666666666,0.3545
11478,2684.9414,2.57458,3454.4195977549034,142.84253333333334,0.3606
11479,2685.0664,2.5581400000000007,3447.9492897255386,143.58189,0.3583
11480,2685.1914,2.539363333333334,3439.566797806528,144.38042,0.3551
11481,2685.3164,2.5201133333333336,3429.5304381878086,145.14945333333335,0.3582
11482,2685.4414,2.50221,3418.3350903431688,145.86973666666668,0.3711
11483,2685.5664,2.4873166666666666,3406.6040801978593,146.56603333333337,0.3847
11484,2685.6914,2.476526666666667,3395.253415755538,147.19129,0.3859
11485,2685.8164,2.4696666666666673,3385.1156022454697,147.6645466666667,0.3752
11486,2685.9414,2.5253,3376.798131082962,144.4984,0.36
11487,2686.0664,2.4973,3370.4417926724,148.8218,0.3499
11488,2686.1914,2.4842,3365.663717209219,149.8975,0.3511
11489,2686.3164,2.4845,3381.4517166858222,149.8326,0.3512
11490,2686.4414,2.4924,3371.1295053464696,150.6054,0.3423
11491,2686.5664,2.5019,3370.72314618521,152.4711,0.3291
11492,2686.6914,2.5074,3379.80191344691,155.004,0.3192
11493,2686.8164,2.5045,3346.422864671282,146.97808666666663,0.3202
11494,2686.9414,2.4914,3341.06804821515,146.6281333333333,0.3343
11495,2687.0664,2.4756,3334.814555898037,146.24545333333333,0.3443
11496,2687.1914,2.4558,3327.715605561175,145.82353333333333,0.3437
11497,2687.3164,2.433,3319.8369725314446,145.37631000000002,0.3349
11498,2687.4414,2.4111,3311.0668299351287,144.96244000000004,0.3245
11499,2687.5664,2.3987,3301.1875599631553,144.60545000000002,0.3206
11500,2687.6914,2.4134,3290.128400639901,153.968,0.3273
11501,2687.8164,2.4493,3277.90727015583,150.8745,0.3389
11502,2687.9414,2.4891,3264.656111524703,146.2504,0.3498
11503,2688.0664,2.5145,3250.6585595597567,141.2992,0.3562
11504,2688.1914,2.5112,3236.4418389353477,137.5874,0.3578
11505,2688.3164,2.4816,3222.6498352965637,136.7464,0.3602
11506,2688.4414,2.4548,3210.0848337163216,138.2836,0.3601
11507,2688.5664,2.4419,3199.4265476317028,140.4906,0.3547
11508,2688.6914,2.441,3191.04048711618,142.2775,0.3449
11509,2688.8164,2.4445,3184.8428636129092,143.0335,0.3864733333333332
11510,2688.9414,2.4421,3180.3033530800894,142.8801,0.38994
11511,2689.0664,2.4349,3176.9939518161946,142.4014,0.39366999999999996
11512,2689.1914,2.4342,3174.5755880760635,142.3779,0.3965766666666666
11513,2689.3164,2.4415,3172.9065187187857,142.9607,0.3559
11514,2689.4414,2.4543,3172.000412051202,144.2142,0.3634
11515,2689.5664,2.4671,3171.8734862813267,146.0476,0.3608
11516,2689.6914,2.4679,3172.295830846747,147.6681,0.3554
11517,2689.8164,2.453,3173.1337020062524,147.8506,0.3571
11518,2689.9414,2.4325,3174.4662656231117,146.8282,0.3622
11519,2690.0664,2.4179,3176.286072436001,145.2998,0.3674
11520,2690.1914,2.4171,3178.5102873514393,144.1708,0.369
11521,2690.3164,2.432,3181.0152364040246,144.387,0.3629
11522,2690.4414,2.4516,3183.7281426808886,145.8033,0.3617
11523,2690.5664,2.4643,3186.4199567060186,146.7321,0.3754
11524,2690.6914,2.4663,3188.8973759218193,146.3969,0.3946
11525,2690.8164,2.4586,3191.01660485758,145.0055,0.4097
11526,2690.9414,2.4452,3216.4520254783524,143.5026,0.4137
11527,2691.0664,2.4296,3197.5158407116783,143.5166,0.4112
11528,2691.1914,2.4177,3166.746666500433,144.3526,0.4201
11529,2691.3164,2.4118,3193.0496319225413,144.9779,0.4378
11530,2691.4414,2.4119,3192.144830931177,144.7597,0.3893733333333333
11531,2691.5664,2.4148,3190.8449433446126,143.4425,0.38682666666666665
11532,2691.6914,2.4137,3189.3179033422143,141.2606,0.3836066666666666
11533,2691.8164,2.4006,3187.6324082918923,139.3338,0.3804633333333334
11534,2691.9414,2.3822,3185.697286176715,138.3278,0.4074
11535,2692.0664,2.3668,3183.51522495771,138.4715,0.3801
11536,2692.1914,2.3581,3181.296967048326,139.4344,0.3682
11537,2692.3164,2.356,3179.632030848187,140.5561,0.379
11538,2692.4414,2.356,3179.310441620802,140.9788,0.4127
11539,2692.5664,2.3499,3181.1508944798306,140.4546,0.3721766666666667
11540,2692.6914,2.46849,3185.980046041435,139.6661,0.36663333333333337
11541,2692.8164,2.486893333333333,3194.0588875986223,138.9668,0.3607166666666667
11542,2692.9414,2.5012200000000004,3205.0350379845313,138.5045,0.3867
11543,2693.0664,2.5100299999999995,3194.4261037433894,138.2403,0.3623
11544,2693.1914,2.5142399999999996,3233.1186760336595,138.6147,0.3621
11545,2693.3164,2.51545,3272.1241431876374,140.0733,0.3694
11546,2693.4414,2.515353333333333,3251.3598602058028,142.722,0.3694
11547,2693.5664,2.4153,3256.7848567521546,133.5792033333333,0.3592
11548,2693.6914,2.4167,3258.6681715513764,133.40309,0.3434
11549,2693.8164,2.4208,3257.7697141982694,133.1080333333333,0.3335
11550,2693.9414,2.4288,3255.1563144387305,132.77989,0.3333
11551,2694.0664,2.434,3251.8164595862577,132.48669666666666,0.3377
11552,2694.1914,2.4347,3248.4899281911703,132.24453,0.3456
11553,2694.3164,2.5311833333333333,3245.7702995412005,132.04865333333333,0.3557
11554,2694.4414,2.541966666666667,3244.1324464454005,131.86871,0.3677
11555,2694.5664,2.5509666666666666,3273.188846243887,131.6495033333333,0.3836
11556,2694.6914,2.556883333333333,3241.0292181761342,131.3778333333333,0.34075
11557,2694.8164,2.55999,3247.170010597262,131.0857233333333,0.33794
11558,2694.9414,2.5615566666666667,3250.8722350113753,140.3651,0.33512000000000003
11559,2695.0664,2.56339,3255.5547353652914,139.391,0.33299000000000006
11560,2695.1914,2.5664633333333335,3260.797501624607,139.2804,0.3818
11561,2695.3164,2.5700366666666667,3266.34485923718,140.1443,0.3752
11562,2695.4414,2.5732100000000004,3271.907860256776,130.52432333333334,0.3731
11563,2695.5664,2.4827,3277.389214072338,130.4517033333333,0.3754
11564,2695.6914,2.5127,3282.8637675118794,130.2529,0.3797
11565,2695.8164,2.5704,3288.5239933485745,138.9369,0.3807
11566,2695.9414,2.5693900000000003,3294.3005139467537,129.8284,0.3663
11567,2696.0664,2.5609800000000003,3299.6618297853074,129.77136000000002,0.3362
11568,2696.1914,2.5484,3303.8579195102543,130.21413333333334,0.3004
11569,2696.3164,2.5326866666666676,3280.2092962939446,131.12077666666667,0.32901666666666673
11570,2696.4414,2.5156833333333335,3306.3213133453078,132.43552,0.3313500000000001
11571,2696.5664,2.49997,3303.7834572326665,133.98330666666664,0.33424666666666675
11572,2696.6914,2.4882700000000004,3298.6610877810567,135.53000999999998,0.3044
11573,2696.8164,2.4994,3291.449669334234,136.82496999999998,0.3213
11574,2696.9414,2.4315,3282.8635596523336,128.9259,0.3209
11575,2697.0664,2.4056,3273.955060820306,136.9482,0.3058
11576,2697.1914,2.4012,3266.002684843089,140.8133,0.3374500000000001
11577,2697.3164,2.3955,3260.3328084981645,140.5056,0.3380066666666667
11578,2697.4414,2.3905,3257.7805652537254,139.2973,0.308
11579,2697.5664,2.4191,3267.6620456979535,138.7643,0.3399
11580,2697.6914,2.4959,3240.8362378229403,138.9096,0.3637
11581,2697.8164,2.500696666666667,3267.1383686392187,139.558,0.3706
11582,2697.9414,2.4972633333333336,3274.445989215737,140.5683,0.36
11583,2698.0664,2.487446666666666,3261.7594024388286,141.1787,0.3427
11584,2698.1914,2.4745166666666663,3284.2668746989693,140.2208,0.3277
11585,2698.3164,2.462523333333333,3303.1125984269033,138.0135,0.37193333333333334
11586,2698.4414,2.4744,3313.389223223293,135.5483,0.38088666666666654
11587,2698.5664,2.4054,3311.3086404731434,134.0292,0.3861099999999999
11588,2698.6914,2.4013,3325.9458156555324,134.5165,0.38784333333333326
11589,2698.8164,2.4456,3331.8903809467506,136.747,0.3615
11590,2698.9414,2.4926,3337.3232789273957,139.0435,0.3808
11591,2699.0664,2.5222,3342.3033249784785,140.155,0.3884
11592,2699.1914,2.5236,3346.706510339604,139.4152,0.3828
11593,2699.3164,2.4966,3350.6618238866727,136.8932,0.3672
11594,2699.4414,2.4564,3354.5470231231,134.1707,0.3488
11595,2699.5664,2.4334,3358.5648825831827,131.9897,0.3343
11596,2699.6914,2.428,3362.878452660417,130.7012,0.3246
11597,2699.8164,2.433,3367.520990005286,130.9905,0.3226
11598,2699.9414,2.4381,3372.2449318988133,133.2225,0.3293
11599,2700.0664,2.4332,3376.5766535408106,136.8311,0.3412
11600,2700.1914,2.4235,3380.3098347556197,140.3376,0.3469
11601,2700.3164,2.421,3383.4340432895096,129.93316,0.3454
11602,2700.4414,2.4266,3385.9752690934956,129.54764333333335,0.3383
11603,2700.5664,2.4401,3388.004055989751,129.21473,0.3795433333333334
11604,2700.6914,2.4591,3389.6863938035476,128.89919333333336,0.37898666666666675
11605,2700.8164,2.4714,3391.308176440723,128.54683666666668,0.37832666666666676
11606,2700.9414,2.4787,3392.9575447553916,128.13775666666666,0.3781500000000001
11607,2701.0664,2.4975,3394.3725447824418,127.70114666666667,0.3784600000000001
11608,2701.1914,2.529,3395.2679194338625,134.8058,0.3421
11609,2701.3164,2.5609,3366.140688777764,132.2399,0.3626
11610,2701.4414,2.565,3406.0813302490865,130.572,0.3904
11611,2701.5664,2.508,3393.299625181935,127.6404,0.3758066666666667
11612,2701.6914,2.4315,3390.5534613477002,123.9418,0.3718733333333334
11613,2701.8164,2.466556666666667,3386.4520608528487,120.8108,0.36544666666666675
11614,2701.9414,2.468903333333334,3381.093906529039,119.4809,0.35716666666666674
11615,2702.0664,2.47118,3374.9448471280107,120.7596,0.3482
11616,2702.1914,2.4722999999999997,3368.6693274875606,124.2271,0.34077
11617,2702.3164,2.4723200000000007,3362.934786681741,127.6534,0.3721
11618,2702.4414,2.4720900000000006,3357.9155014358444,129.4422,0.3167
11619,2702.5664,2.4722066666666676,3353.4271499384295,129.3613,0.295
11620,2702.6914,2.3886,3370.465960284234,127.8777,0.34506000000000003
11621,2702.8164,2.4252,3345.877650790302,126.0731,0.34987999999999997
11622,2702.9414,2.4851,3343.4903948753463,124.7446,0.35449
11623,2703.0664,2.5535,3342.1189353162486,123.908,0.3584866666666667
11624,2703.1914,2.4672600000000005,3341.1658132315197,123.4847,0.36173333333333335
11625,2703.3164,2.4610600000000002,3339.8349688594544,123.2891,0.36417666666666665
11626,2703.4414,2.453173333333333,3315.569798291959,123.0889,0.331
11627,2703.5664,2.4447799999999997,3352.674274714698,122.6811,0.3724
11628,2703.6914,2.4374433333333334,3327.7220984230303,122.9277,0.4093
11629,2703.8164,2.5176,3321.156577433149,124.686,0.3622366666666667
11630,2703.9414,2.4852,3313.9502237215797,127.801,0.35973333333333346
11631,2704.0664,2.4751,3306.3938334812624,131.6486,0.3884
11632,2704.1914,2.4868,3298.797098979298,135.239,0.3472
11633,2704.3164,2.5049,3291.6359010518527,136.775,0.3101
11634,2704.4414,2.5032,3285.433645749894,135.6327,0.36090000000000005
11635,2704.5664,2.4855,3280.618033067828,132.6838,0.36245000000000005
11636,2704.6914,2.4601,3277.584755815972,129.126,0.36345000000000005
11637,2704.8164,2.4366,3276.700950398552,126.2423,0.3308
11638,2704.9414,2.4227,3278.0497109694534,125.1198,0.3366
11639,2705.0664,2.4298,3281.2812094283518,126.106,0.3327
11640,2705.1914,2.4464,3285.6751137698693,128.7883,0.3354
11641,2705.3164,2.4589,3290.306708837692,132.0631,0.3473
11642,2705.4414,2.4572,3294.0792265233567,134.5299,0.3653
11643,2705.5664,2.4363,3295.6565920141325,134.8252,0.3813
11644,2705.6914,2.3993,3294.374205215494,132.5502,0.3766
11645,2705.8164,2.3666,3290.0818978915045,129.6909,0.3634
11646,2705.9414,2.4560633333333337,3283.127052505444,127.6933,0.3621
11647,2706.0664,2.461983333333334,3274.323650943527,127.0828,0.3787
11648,2706.1914,2.469843333333334,3264.8505109607736,127.9536,0.4087
11649,2706.3164,2.3846,3256.0785680327954,130.0911,0.37293000000000004
11650,2706.4414,2.4027,3266.723469929103,132.6115,0.3705766666666666
11651,2706.5664,2.4201,3242.9533857369634,135.0185,0.4166
11652,2706.6914,2.432,3228.6425507123563,136.7704,0.3933
11653,2706.8164,2.4346,3220.3294921113547,137.2214,0.3709
11654,2706.9414,2.4266,3248.8089909018786,135.9396,0.3548
11655,2707.0664,2.4126,3254.9076364846414,133.858,0.3443
11656,2707.1914,2.51159,3262.0250100238004,132.8186,0.3369
11657,2707.3164,2.5144800000000003,3269.2556016616204,133.0838,0.3344
11658,2707.4414,2.5177,3275.8629769319655,134.4231,0.339
11659,2707.5664,2.5209733333333335,3281.4606857708036,136.3018,0.3512
11660,2707.6914,2.427,3286.0554865081135,137.955,0.3701
11661,2707.8164,2.4386,3289.7614446616044,138.8735,0.3844
11662,2707.9414,2.4687,3292.647911771616,139.7187,0.3816
11663,2708.0664,2.524,3294.6220729419592,141.0781,0.3629
11664,2708.1914,2.5925,3295.454032518027,143.1592,0.3392
11665,2708.3164,2.6509,3294.9043348620476,135.24859333333333,0.3256
11666,2708.4414,2.6657,3314.0160699335675,134.94808666666665,0.3377
11667,2708.5664,2.6178,3288.7950108901464,134.59877,0.3639
11668,2708.6914,2.5456,3282.85569468711,139.2631,0.3822
11669,2708.8164,2.4783,3275.1462495954934,130.8883,0.3874
11670,2708.9414,2.5714699999999993,3266.1501192800993,134.0023633333333,0.3823
11671,2709.0664,2.571693333333333,3256.727529047064,134.19284333333331,0.3773
11672,2709.1914,2.5724199999999993,3248.046670182642,134.50503333333333,0.3819
11673,2709.3164,2.573929999999999,3241.462505498647,129.772,0.3866
11674,2709.4414,2.5764433333333328,3257.6980216538586,136.1267,0.3866
11675,2709.5664,2.4809,3237.5098462099204,140.4628,0.3834
11676,2709.6914,2.5284,3242.081199226694,142.2457,0.3814
11677,2709.8164,2.5883,3252.2916530074267,142.0233,0.3838
11678,2709.9414,2.6312,3265.501523729914,140.7509,0.3808
11679,2710.0664,2.6436,3277.816727360526,138.9232,0.3637
11680,2710.1914,2.6277,3285.7781255083664,136.8295,0.3361
11681,2710.3164,2.5919,3287.287904002757,134.4977,0.307
11682,2710.4414,2.5488,3272.682762367584,131.7648,0.2884
11683,2710.5664,2.5128,3268.476379876059,129.3205,0.2889
11684,2710.6914,2.4912,3250.8652842532906,128.2937,0.2939
11685,2710.8164,2.485,3230.464335584134,128.7286,0.297
11686,2710.9414,2.489,3208.84983735212,118.23020333333332,0.2997
11687,2711.0664,2.4961,3187.159758220852,116.34447333333333,0.305
11688,2711.1914,2.5018,3166.16728855529,114.41033333333333,0.3123
11689,2711.3164,2.5233,3146.2083176484216,112.45863333333334,0.3381
11690,2711.4414,2.4274466666666665,3127.2380109955857,110.55169333333335,0.28379666666666664
11691,2711.5664,2.41148,3109.1667106308905,108.73137666666666,0.27629333333333334
11692,2711.6914,2.39291,3091.959291339859,106.97794,0.26683666666666667
11693,2711.8164,2.371243333333333,3075.6568394759033,105.21848999999999,0.25573666666666667
11694,2711.9414,2.34686,3060.2730338509323,103.40895333333333,0.24406
11695,2712.0664,2.321416666666666,3045.6719395500872,101.49635333333335,0.23360666666666668
11696,2712.1914,2.2969433333333327,3031.570726084131,99.48892666666667,0.22525
11697,2712.3164,2.274773333333333,3017.7083513468674,97.45138666666666,0.21864333333333336
11698,2712.4414,2.255646666666667,3003.882119651895,95.45370666666666,0.21277333333333331
11699,2712.5664,2.2396433333333334,2989.9644663024706,93.55479333333334,0.20647333333333331
11700,2712.6914,2.2260633333333337,2975.911804603052,91.76342,0.19929000000000002
11701,2712.8164,2.2131166666666666,2961.654117090024,90.02467333333333,0.1921266666666667
11702,2712.9414,2.1995666666666667,2947.0805078843637,88.31160666666666,0.18569000000000002
11703,2713.0664,2.184703333333333,2932.199483322833,86.63950666666666,0.18038333333333337
11704,2713.1914,2.1685266666666667,2916.9465826834394,85.04682666666666,0.1763266666666667
11705,2713.3164,2.1515033333333333,2900.954388299887,83.59358999999999,0.17321333333333336
11706,2713.4414,2.1338866666666667,2882.623881333238,82.31759666666667,0.1704166666666667
11707,2713.5664,2.1161600000000003,2860.6142301450955,81.20308333333332,0.212
11708,2713.6914,2.0992733333333335,2836.7826053884282,80.21257999999997,0.1958
11709,2713.8164,2.084366666666667,2814.066779916689,79.33928999999998,0.1746
11710,2713.9414,2.07276,2795.1188607778686,78.60669333333331,0.1544
11711,2714.0664,2.1536,2781.2706788943515,86.4678,0.1408
11712,2714.1914,2.0746,2773.003295921449,81.4309,0.1332
11713,2714.3164,2.0374,2769.062335914425,77.7852,0.1321
11714,2714.4414,2.0316,2784.1210106140047,75.4324,0.1366
11715,2714.5664,2.0421,2768.651381555223,74.1467,0.1441
11716,2714.6914,2.0568,2759.7846498749586,74.1804,0.1508
11717,2714.8164,2.0724,2754.3056357539235,76.1187,0.1541
11718,2714.9414,2.0851,2750.133085508567,79.3737,0.157
11719,2715.0664,2.0926,2747.052191287843,82.7142,0.1601
11720,2715.1914,2.0946,2745.3301016258515,84.8558,0.1637
11721,2715.3164,2.0928,2745.5996540976817,84.737,0.1679
11722,2715.4414,2.0879,2749.4831188231346,82.1097,0.1742
11723,2715.5664,2.0829,2756.2010001175545,79.402,0.1831
11724,2715.6914,2.079,2764.091835318891,77.5326,0.1937
11725,2715.8164,2.0748,2771.922102441074,76.4732,0.2042
11726,2715.9414,2.0693,2778.7122200433764,75.8602,0.2123
11727,2716.0664,2.0652,2783.836213982749,75.4746,0.2152
11728,2716.1914,2.0642,2786.931412959597,75.5539,0.2101
11729,2716.3164,2.0616,2788.361700278562,76.0368,0.1988
11730,2716.4414,2.0554,2787.9612758764515,76.782,0.1833
11731,2716.5664,2.0454,2785.6273327801073,77.5423,0.1661
11732,2716.6914,2.0336,2781.425407518061,78.0067,0.1508
11733,2716.8164,2.0278,2775.7717383088375,77.8918,0.1425
11734,2716.9414,2.0326,2770.3248042231094,77.5715,0.1402
11735,2717.0664,2.0444,2766.0333285236297,77.2183,0.14
11736,2717.1914,2.0574,2763.302472829339,76.7708,0.1405
11737,2717.3164,2.0658,2762.1455563711497,76.2461,0.1418
11738,2717.4414,2.065,2762.1455563711497,75.9597,0.1452
11739,2717.5664,2.061,2762.626235160401,75.9698,0.1491
11740,2717.6914,2.0612,2763.896332124582,75.556,0.154
11741,2717.8164,2.0682,2766.824252194941,75.0501,0.1603
11742,2717.9414,2.0825,2771.69524446934,75.1713,0.1683
11743,2718.0664,2.1027,2778.0714642478247,76.7136,0.1787
11744,2718.1914,2.1199,2783.8158735957622,79.7511,0.1899
11745,2718.3164,2.1242,2785.8259224392427,82.0967,0.1956
