,DEPTH,RHOB,VP,GR,NPHI
16837,3404.75,2.2312,3336.0802734580707,64.4353,0.2712
16838,3404.875,2.2289,3338.943890564549,62.8422,0.2717
16839,3405.0,2.2348,3345.2379217397156,62.7626,0.2689
16840,3405.125,2.2471,3352.5278516434773,63.1456,0.2687
16841,3405.25,2.2611,3358.839004218942,63.0823,0.274
16842,3405.375,2.2717,3363.8590708312618,63.0189,0.274
16843,3405.5,2.2696,3367.3583034370727,67.07482333333334,0.278
16844,3405.625,2.2746,3369.2663829263543,62.5774,0.2716
16845,3405.75,2.297,3370.120342467055,63.5589,0.2626
16846,3405.875,2.3398,3365.8152810774072,64.2355,0.2575
16847,3406.0,2.3967,3361.4770325385834,64.8543,0.2592
16848,3406.125,2.3184166666666663,3349.686131771905,64.9561,0.2617
16849,3406.25,2.3130466666666667,3351.9262680201577,65.7533,0.2707
16850,3406.375,2.306833333333334,3347.9836291144343,66.2894,0.2837
16851,3406.5,2.30074,3345.2482643245717,67.4072,0.2938
16852,3406.625,2.379,3339.54499546044,69.0587,0.2966
16853,3406.75,2.343,3326.7330475239387,69.2284,0.295
16854,3406.875,2.3192,3313.682809396189,69.4204,0.2786
16855,3407.0,2.3114,3303.5842612710762,69.1102,0.2699
16856,3407.125,2.3114,3293.0724974329505,68.6632,0.2596
16857,3407.25,2.3223,3282.2025518866762,68.7375,0.2493
16858,3407.375,2.3486,3270.894576896396,69.6682,0.2461
16859,3407.5,2.3691,3261.654384637711,69.7088,0.2552
16860,3407.625,2.2641599999999995,3251.0471825405402,69.0793,0.2634
16861,3407.75,2.3566,3240.839265831469,68.382,0.2694
16862,3407.875,2.3325,3230.0420431808534,67.2465,0.2716
16863,3408.0,2.3089,3217.739959321044,66.072,0.2687
16864,3408.125,2.2886,3202.560671735557,66.264,0.2599
16865,3408.25,2.2763,3186.683792912858,66.6157,0.2575
16866,3408.375,2.2673,3170.575507512157,66.9675,0.2537
16867,3408.5,2.2655,3159.025687813597,67.1934,0.2622
16868,3408.625,2.2682,3149.1348660083554,67.6855,0.2727
16869,3408.75,2.2708,3140.9750239782147,68.4778,0.2711
16870,3408.875,2.2691,3133.7160507240187,67.6692,0.2654
16871,3409.0,2.2621,3126.681798099083,67.7075,0.2612
16872,3409.125,2.2559,3119.673143885471,67.804,0.2629
16873,3409.25,2.2534,3113.5271713785714,68.4007,0.2691
16874,3409.375,2.2556,3107.4362572106893,69.6991,0.2741
16875,3409.5,2.2615,3123.6997394867212,71.3803,0.2709
16876,3409.625,2.2697,3097.7549009808495,71.1046,0.2693
16877,3409.75,2.2744,3092.3824563860576,70.8288,0.2704
16878,3409.875,2.2724,3086.0609180257766,69.5759,0.2695
16879,3410.0,2.266,3079.465777331663,68.2132,0.271
16880,3410.125,2.2584,3072.551726934291,67.7072,0.2752
16881,3410.25,2.2494,3066.3747238291685,67.7791,0.2654
16882,3410.375,2.2411,3060.2931977754643,67.8509,0.2705
16883,3410.5,2.2329,3059.9706050067866,67.8257,0.2665
16884,3410.625,2.2256,3074.3812656404607,67.8867,0.2677
16885,3410.75,2.22,3051.842284242485,67.6207,0.273
16886,3410.875,2.2167,3048.3315871184354,66.4498,0.2699
16887,3411.0,2.2134,3043.704588354732,66.2337,0.2682
16888,3411.125,2.2116,3039.4574484787486,66.018,0.2623
16889,3411.25,2.2084,3035.313179067445,67.8414,0.26
16890,3411.375,2.2046,3031.6702674684375,69.955,0.2582
16891,3411.5,2.201,3028.159109627282,70.7557,0.2558
16892,3411.625,2.196,3025.8061345568776,70.766,0.26
16893,3411.75,2.1903,3023.6110865379765,70.7761,0.2657
16894,3411.875,2.1833,3022.200483289675,70.8077,0.2765
16895,3412.0,2.1759,3021.551312175492,71.3382,0.2802
16896,3412.125,2.1696,3021.0575501075773,72.1554,0.2769
16897,3412.25,2.1653,3028.941897580424,72.7406,0.2738
16898,3412.375,2.1587,3020.82530816355,73.3259,0.2722
16899,3412.5,2.1521,3019.789614869617,71.3571,0.2837
16900,3412.625,2.1445,3047.5306802752375,70.6192,0.2924
16901,3412.75,2.1378,3037.1543219164364,70.9436,0.2926
16902,3412.875,2.1338,3035.923097916488,71.2378,0.2849
16903,3413.0,2.133,3007.4158559195325,70.1933,0.276
16904,3413.125,2.138,3003.2819259436046,69.1503,0.2718
16905,3413.25,2.1429,3024.4066040815596,66.8455,0.2769
16906,3413.375,2.1469,3010.9651289143535,66.2226,0.2828
16907,3413.5,2.2529999999999997,2998.6983996119798,67.1301,0.2839
16908,3413.625,2.269476666666667,2984.1627896047744,68.1596,0.2783
16909,3413.75,2.2857433333333335,3006.6666245090023,69.1891,0.2734
16910,3413.875,2.301176666666666,3011.241389363042,67.301,0.2647
16911,3414.0,2.3157366666666666,3017.3659063881137,65.8295,0.2689
16912,3414.125,2.3294399999999995,3025.1991507601892,65.6633,0.2756
16913,3414.25,2.34177,3034.478680428306,66.5941,0.2782
16914,3414.375,2.351376666666667,3041.7681275980963,67.5025,0.279
16915,3414.5,2.3584,3044.9688971431915,67.9361,0.2781
16916,3414.625,2.364966666666666,3045.7122845022736,68.1038,0.2719
16917,3414.75,2.373816666666666,3045.208911030672,68.6332,0.271
16918,3414.875,2.386833333333333,3016.686791108296,69.2879,0.2727
16919,3415.0,2.4024733333333335,3038.559196576238,69.7087,0.2739
16920,3415.125,2.4163433333333333,3036.797254926576,70.1289,0.2854
16921,3415.25,2.4262400000000004,3054.558136318676,68.621,0.2829
16922,3415.375,2.432463333333333,3062.5163273918374,68.3031,0.2766
16923,3415.5,2.4366766666666666,3070.6336405646016,68.8807,0.2713
16924,3415.625,2.4411433333333337,3044.9608831070395,69.8546,0.2695
16925,3415.75,2.44646,3043.0512402971017,70.7747,0.2711
16926,3415.875,2.4514533333333333,3055.1980465977845,71.005,0.2728
16927,3416.0,2.455586666666667,3039.1621165650286,70.8143,0.2681
16928,3416.125,2.4581399999999998,3020.441491828556,70.253,0.2655
16929,3416.25,2.458576666666667,3003.470545689606,69.5194,0.2643
16930,3416.375,2.4573866666666664,3013.5196278498547,69.0302,0.264
16931,3416.5,2.4553566666666664,3006.6736944094305,69.5484,0.2689
16932,3416.625,2.453276666666667,3002.2092221672124,69.4192,0.2634
16933,3416.75,2.3563,3001.571989169819,64.07320666666668,0.2589
16934,3416.875,2.4372,3006.1310934549383,63.75478,0.2487
16935,3417.0,2.5286,3009.041934079473,63.46624333333333,0.2396
16936,3417.125,2.4291500000000004,3014.993134832665,63.24688000000001,0.2446
16937,3417.25,2.4152533333333333,3015.179081595008,66.294,0.2512
16938,3417.375,2.40001,3014.2642932459735,65.4889,0.2678
16939,3417.5,2.384653333333333,3011.782210531178,64.9527,0.274
16940,3417.625,2.3699099999999995,3007.859777849338,64.3683,0.2751
16941,3417.75,2.3559799999999997,3004.2989140133495,63.812,0.2772
16942,3417.875,2.3428600000000004,2997.8721559924224,63.6266,0.278
16943,3418.0,2.3309333333333333,2988.6286059283807,63.5986,0.2838
16944,3418.125,2.395,2980.7012049672617,63.5706,0.2818
16945,3418.25,2.3887,2977.2280878096312,62.4629,0.2662
16946,3418.375,2.306856666666667,2991.0738818800587,61.8564,0.2486
16947,3418.5,2.2971700000000004,2975.3150018433544,63.7662,0.2451
16948,3418.625,2.283023333333334,2946.2483664174088,65.6142,0.2459
16949,3418.75,2.2658833333333335,2960.4419683442507,63.7803,0.2735
16950,3418.875,2.2501966666666666,2978.0531417859224,63.8592,0.2892
16951,3419.0,2.2384133333333334,2975.5918871804292,64.4146,0.2917
16952,3419.125,2.2307533333333334,2973.97162625503,64.5336,0.2892
16953,3419.25,2.2253966666666667,2973.823135317403,65.274,0.2937
16954,3419.375,2.21983,2976.0673010851506,66.0145,0.2847
16955,3419.5,2.2131833333333333,2982.034792154106,62.7294,0.2857
16956,3419.625,2.2066333333333334,2989.102064705265,61.0683,0.2783
16957,3419.75,2.2009266666666663,2995.954180082984,61.2209,0.2705
16958,3419.875,2.2776,3002.706722490612,61.6169,0.2738
16959,3420.0,2.249,3009.158231838075,62.9488,0.2721
16960,3420.125,2.2348,3018.125489101148,60.6729,0.272
16961,3420.25,2.2316,3027.262546944149,64.48219666666667,0.2749
16962,3420.375,2.2348,3034.9371882118435,64.79482333333334,0.2782
16963,3420.5,2.2356,3056.858776734978,65.09787666666666,0.28
16964,3420.625,2.2231,3034.9414203344068,60.5374,0.2795
16965,3420.75,2.2076,3026.912386332738,62.5705,0.2705
16966,3420.875,2.1961,3020.1068851551745,64.0715,0.2711
16967,3421.0,2.1869,3034.2789904053866,64.7385,0.272
16968,3421.125,2.1794,2994.4120027979284,64.4803,0.2746
16969,3421.25,2.1736,2972.4202697998007,63.6083,0.2796
16970,3421.375,2.1711,3022.010707911957,63.2111,0.2771
16971,3421.5,2.1718,2988.938573782066,63.2759,0.277
16972,3421.625,2.1732,2958.568394568969,63.3594,0.277
16973,3421.75,2.174,2953.5570594664996,63.8907,0.2791
16974,3421.875,2.174,2973.9631864727603,64.3929,0.2825
16975,3422.0,2.1738,2998.0878337438326,63.8704,0.2843
16976,3422.125,2.1713,2952.504204025015,63.1445,0.2876
16977,3422.25,2.171,2966.140455703495,63.1299,0.2894
16978,3422.375,2.1721,2982.4983707809097,64.6576,0.2937
16979,3422.5,2.1747,2984.76477350845,66.4486,0.2949
16980,3422.625,2.18,2993.2827905880504,67.1258,0.2905
16981,3422.75,2.19,2974.927545835534,66.2103,0.288
16982,3422.875,2.1965,2973.120601885042,65.316,0.2848
16983,3423.0,2.1999,2971.353624425805,64.995,0.2846
16984,3423.125,2.1978,2967.3775554100116,65.521,0.2827
16985,3423.25,2.1932,2963.819372514351,66.4637,0.2778
16986,3423.375,2.191,2961.4894495009435,67.1306,0.2721
16987,3423.5,2.191,2960.206056577554,67.7975,0.2729
16988,3423.625,2.1917,2959.1514614802622,68.5513,0.2745
16989,3423.75,2.1903,2958.5412006685688,69.0464,0.2789
16990,3423.875,2.1894,2956.636834189961,69.0297,0.2827
16991,3424.0,2.1902,2954.2414034428157,68.5523,0.2825
16992,3424.125,2.191,2952.3220436820584,68.0823,0.276
16993,3424.25,2.1893,2945.613423028937,69.9446,0.2743
16994,3424.375,2.1831,2951.1501533864302,70.2827,0.2701
16995,3424.5,2.1739,2952.6122175175233,69.2767,0.2718
16996,3424.625,2.1647,2954.2002295896878,67.5622,0.2754
16997,3424.75,2.1584,2958.2358915507507,66.132,0.2739
16998,3424.875,2.1543,2961.0998266241218,66.4674,0.2731
16999,3425.0,2.1517,2963.374659536511,66.4854,0.2745
17000,3425.125,2.1487,2967.5141051097485,66.4758,0.2756
17001,3425.25,2.1466,2975.297079057802,66.1146,0.2768
17002,3425.375,2.1471,2984.630210294169,65.6719,0.2784
17003,3425.5,2.1511,2994.740548522314,65.9566,0.2798
17004,3425.625,2.1544,3005.818428544387,63.6771,0.2757
17005,3425.75,2.155,3017.1170949876755,63.0648,0.2838
17006,3425.875,2.154,3025.620328699744,62.8078,0.287
17007,3426.0,2.1549,3031.1193794567253,64.0815,0.286
17008,3426.125,2.1602,3006.246245890822,66.9858,0.2843
17009,3426.25,2.1676,3021.699130765814,65.7848,0.2736
17010,3426.375,2.1719,3012.56321885659,64.5856,0.2722
17011,3426.5,2.173,3030.5621454152806,63.7628,0.2702
17012,3426.625,2.1742,3051.2617988629845,64.6343,0.2723
17013,3426.75,2.1769,3068.522276988499,66.2455,0.2775
17014,3426.875,2.1802,3052.592956768306,65.9746,0.2788
17015,3427.0,2.1835,3069.5513198164313,65.7041,0.2755
17016,3427.125,2.1833,3048.399340313581,64.9113,0.2743
17017,3427.25,2.183,3038.8318443256694,64.7187,0.2766
17018,3427.375,2.1827,3064.1553518391097,65.0416,0.2814
17019,3427.5,2.1814,3058.52426919063,65.5216,0.2858
17020,3427.625,2.1781,3054.253425554628,66.0017,0.285
17021,3427.75,2.1764,3051.56003731806,65.2836,0.2762
17022,3427.875,2.2793166666666664,3051.358816040068,64.4538,0.2703
17023,3428.0,2.2842399999999996,3053.15092893062,63.7352,0.2689
17024,3428.125,2.1911,3054.302071103245,63.1359,0.2708
17025,3428.25,2.2005,3056.2135540050094,62.4706,0.2746
17026,3428.375,2.2054,3059.164453321835,61.1957,0.2919
17027,3428.5,2.206,3060.3914348212766,61.1596,0.2854
17028,3428.625,2.2049,3063.062300178604,60.8616,0.2809
17029,3428.75,2.2047,3065.726463610238,60.3372,0.2764
17030,3428.875,2.2069,3077.292749684244,59.7898,0.2731
17031,3429.0,2.211,3063.045143925992,59.1607,0.287
17032,3429.125,2.2693,3059.1320181640776,58.5003,0.2862
17033,3429.25,2.3633,3054.160477051725,59.2396,0.2751
17034,3429.375,2.2679133333333326,3045.686673934646,60.3707,0.2695
17035,3429.5,2.2573766666666666,3036.150585273962,61.7635,0.2722
17036,3429.625,2.243186666666667,3027.7444082651346,63.3062,0.2799
17037,3429.75,2.2264100000000004,3021.01054793809,62.4016,0.2955
17038,3429.875,2.210843333333334,3013.8417872947484,62.4953,0.294
17039,3430.0,2.19961,3007.4477209174865,62.6947,0.2919
17040,3430.125,2.2419,3001.705594344161,63.4289,0.2876
17041,3430.25,2.1778,2996.5463040722448,64.7063,0.2812
17042,3430.375,2.1687,2993.3899773644594,65.7231,0.2782
17043,3430.5,2.1572,2988.763770017997,64.7542,0.2839
17044,3430.625,2.1404,2984.7603726852294,63.7854,0.2916
17045,3430.75,2.1311,2977.6969177345068,62.7043,0.2979
17046,3430.875,2.1351,2969.929583288455,61.546,0.2965
17047,3431.0,2.1569,2962.71326449343,60.36,0.2833
17048,3431.125,2.2094,2957.377740121335,59.0108,0.2652
17049,3431.25,2.2779,2959.8341289543005,59.3668,0.2533
17050,3431.375,2.201773333333333,2962.3920286184944,59.5907,0.2587
17051,3431.5,2.1975266666666666,2951.3863672674984,59.711,0.2727
17052,3431.625,2.1935966666666666,2964.332814932713,59.8645,0.2862
17053,3431.75,2.2653,2989.5688763124726,60.211,0.2933
17054,3431.875,2.1973,2962.824863363986,62.3934,0.281
17055,3432.0,2.1792,2962.082810146583,62.8034,0.2749
17056,3432.125,2.1765,2961.061443899083,62.0328,0.2674
17057,3432.25,2.1744,2960.496369506633,60.7464,0.2662
17058,3432.375,2.1678,2977.993332734087,65.10722333333332,0.2759
17059,3432.5,2.1613,2983.102602874466,60.743,0.2808
17060,3432.625,2.1579,2973.266935574339,65.56040333333334,0.2889
17061,3432.75,2.157,2963.0605913126706,65.81079333333334,0.2898
17062,3432.875,2.1587,2962.056858900755,66.11957999999998,0.2852
17063,3433.0,2.1608,2939.7099061858326,66.41919666666666,0.281
17064,3433.125,2.1601,2962.80236133318,66.70628666666666,0.2837
17065,3433.25,2.1618,2963.949569013328,67.01219999999999,0.2796
17066,3433.375,2.1641,2964.653644119059,62.7121,0.2797
17067,3433.5,2.1708,2965.325264729851,62.9996,0.2784
17068,3433.625,2.1802,2966.4380836138894,62.738,0.2739
17069,3433.75,2.1905,2967.6910802968823,63.2092,0.2682
17070,3433.875,2.203,2969.390924772833,66.565,0.269
17071,3434.0,2.2151,2999.6604715017493,69.4785,0.2682
17072,3434.125,2.2243,2970.6325104952107,70.2416,0.2718
17073,3434.25,2.2235,2968.993167530159,70.3413,0.2736
17074,3434.375,2.2134,2992.4158751196524,70.4737,0.2719
17075,3434.5,2.1999,2954.3242855536646,70.2043,0.2698
17076,3434.625,2.1892,2967.619056754985,66.1167,0.2772
17077,3434.75,2.1858,2969.522101465381,67.7617,0.2765
17078,3434.875,2.1866,2972.1855041367785,68.509,0.2782
17079,3435.0,2.1961,2974.326430391471,68.2024,0.2785
17080,3435.125,2.2167,2955.1921892951846,67.5678,0.279
17081,3435.25,2.245,2952.0867030189156,66.9411,0.292
17082,3435.375,2.2666,2964.767127658126,67.6641,0.2937
17083,3435.5,2.2593,2983.5902536051717,68.3253,0.2842
17084,3435.625,2.2346,2987.5499150194955,68.724,0.2729
17085,3435.75,2.2032,2985.5980158702946,68.9395,0.266
17086,3435.875,2.1756,2995.765827039735,68.9057,0.2673
17087,3436.0,2.1649,3008.795395990247,67.2962,0.2772
17088,3436.125,2.1617,3009.538103043109,67.0253,0.2788
17089,3436.25,2.1627,3002.3965980718863,67.1617,0.2733
17090,3436.375,2.1675,2988.36713384414,67.4222,0.2663
17091,3436.5,2.1753,2974.58138232154,67.213,0.262
17092,3436.625,2.1841,2973.9428745382484,65.7038,0.2624
17093,3436.75,2.1857,2980.4539716407066,65.1008,0.2722
17094,3436.875,2.1867,2953.296636749358,65.8155,0.2774
17095,3437.0,2.19,2980.78441109971,66.3215,0.2825
17096,3437.125,2.1974,2980.747332750039,66.5036,0.2816
17097,3437.25,2.2082,2980.3535350322686,66.7158,0.272
17098,3437.375,2.2156,2979.482179129457,67.0803,0.272
17099,3437.5,2.2206,2964.5076077357307,66.9008,0.2627
17100,3437.625,2.2274,2975.6616649256575,67.9333,0.2648
17101,3437.75,2.2339,2983.894020855931,68.5088,0.2676
17102,3437.875,2.2387,2990.181843866988,68.1808,0.2679
17103,3438.0,2.2411,2992.5568983443736,67.7679,0.2708
17104,3438.125,2.2419,2988.704110448698,66.1983,0.2684
17105,3438.25,2.2392,2954.854133160385,65.9993,0.2722
17106,3438.375,2.2344,2970.450450099259,66.701,0.2745
17107,3438.5,2.2277,2959.6524285468354,67.791,0.2737
17108,3438.625,2.2191,2955.687080485969,69.1352,0.2684
17109,3438.75,2.2093,2951.4835020035866,71.5535,0.2544
17110,3438.875,2.2002,2946.609928434552,66.55746666666666,0.2524
17111,3439.0,2.1949,2941.445206195899,66.35982,0.2551
17112,3439.125,2.1917,2935.8439588668853,66.16960333333334,0.2627
17113,3439.25,2.1908,2930.5671769876135,65.97389666666666,0.2703
17114,3439.375,2.1932,2925.601506184955,65.69522666666667,0.2712
17115,3439.5,2.1957,2920.687216273437,65.38512666666666,0.2737
17116,3439.625,2.2003,2916.1153796482527,65.00243,0.2661
17117,3439.75,2.2015,2911.3578160304737,64.63620999999999,0.263
17118,3439.875,2.1992,2907.068246063646,64.29251666666667,0.2619
17119,3440.0,2.194,2903.355937628132,63.956050000000005,0.262
17120,3440.125,2.185,2900.5564636825397,63.7126,0.271
17121,3440.25,2.1801,2899.100335317389,66.2437,0.2767
17122,3440.375,2.1803,2897.6881305024117,62.7527,0.2786
17123,3440.5,2.1847,2896.2255556192463,61.034,0.2753
17124,3440.625,2.1926,2894.6806084029627,60.6884,0.2671
17125,3440.75,2.2037,2893.5175993906587,60.2532,0.2566
17126,3440.875,2.2176,2921.462686652999,59.1805,0.2533
17127,3441.0,2.2338,2918.8608398619863,64.45506333333331,0.2574
17128,3441.125,2.2468,2917.0088027056977,64.79655666666665,0.2551
17129,3441.25,2.2557,2893.9307961742315,60.3492,0.2547
17130,3441.375,2.258,2894.6614199401447,61.2565,0.2598
17131,3441.5,2.2496,2894.819154595366,62.2458,0.2633
17132,3441.625,2.234,2922.6028040878086,66.1496,0.2731
17133,3441.75,2.2158,2907.0682388488467,67.385,0.273
17134,3441.875,2.2008,2889.0118972694663,67.5682,0.2715
17135,3442.0,2.1909,2874.801815048758,67.4622,0.2719
17136,3442.125,2.1855,2869.9673173997417,67.2536,0.2741
17137,3442.25,2.1822,2877.0350681124837,66.4659,0.2749
17138,3442.375,2.1828,2903.573170124136,66.3253,0.2727
17139,3442.5,2.1859,2906.553746005399,66.163,0.2691
17140,3442.625,2.1908,2909.5900453069507,66.0191,0.2666
17141,3442.75,2.1948,2913.0410183691174,65.9236,0.2662
17142,3442.875,2.1937,2917.0094497807763,65.7186,0.2673
17143,3443.0,2.188,2921.235061446519,63.6203,0.273
17144,3443.125,2.1802,2926.095302546293,63.1561,0.2761
17145,3443.25,2.1725,2931.2375249093466,62.2886,0.277
17146,3443.375,2.1664,2936.471577357504,61.4138,0.2767
17147,3443.5,2.1627,2941.7771522758953,61.2217,0.2754
17148,3443.625,2.1611,2947.1788130400514,61.0299,0.2721
17149,3443.75,2.1634,2952.8497746201174,63.3224,0.2728
17150,3443.875,2.1652,2958.6658539866517,63.4511,0.2712
17151,3444.0,2.1673,2964.205417870629,63.4748,0.273
17152,3444.125,2.1702,2969.4002804918787,64.1471,0.2748
17153,3444.25,2.1744,2974.538531673418,64.9162,0.2678
17154,3444.375,2.1793,2979.702262765765,66.8055,0.2653
17155,3444.5,2.1828,2984.676534165149,69.3849,0.2629
17156,3444.625,2.1851,2989.6869730243275,64.71143333333333,0.2662
17157,3444.75,2.1857,2995.1155987380575,64.57233666666666,0.2724
17158,3444.875,2.184,3000.9521481688907,68.6546,0.2757
17159,3445.0,2.179,3006.8545338727904,65.7424,0.269
17160,3445.125,2.175,3012.8552166954964,65.414,0.2706
17161,3445.25,2.1734,3019.341797635968,65.559,0.2716
17162,3445.375,2.1743,3026.6116333588716,65.8214,0.272
17163,3445.5,2.1765,3034.1240179002393,66.0205,0.2725
17164,3445.625,2.1786,3042.0399240762376,66.1394,0.2738
17165,3445.75,2.1844,3049.378512234294,66.2586,0.2722
17166,3445.875,2.1915,3056.754150663988,65.1102,0.2778
17167,3446.0,2.1978,3063.9113030779567,64.0864,0.2734
17168,3446.125,2.201,3070.838418314785,63.5118,0.2651
17169,3446.25,2.2004,3078.0629332362096,63.3141,0.2611
17170,3446.375,2.198,3085.572876407809,63.1184,0.266
17171,3446.5,2.2005,3092.6731820219925,61.983,0.271
17172,3446.625,2.2023,3099.1989650246155,62.1541,0.2765
17173,3446.75,2.2035,3105.35956304538,62.4874,0.2705
17174,3446.875,2.2028,3111.1573594795527,62.6904,0.2619
17175,3447.0,2.2002,3116.856152061713,62.9078,0.264
17176,3447.125,2.2019,3122.210521993989,63.2191,0.264
17177,3447.25,2.2035,3127.156488325533,63.1184,0.27
17178,3447.375,2.208,3131.642221603498,63.2247,0.2697
17179,3447.5,2.2141,3136.0507617450685,63.4949,0.2649
17180,3447.625,2.2213,3140.545298645244,63.8279,0.2613
17181,3447.75,2.2302,3144.766991109554,64.1276,0.2662
17182,3447.875,2.236,3149.0940581637847,63.598,0.272
17183,3448.0,2.2383,3153.1887551716495,64.7851,0.2797
17184,3448.125,2.2395,3156.9201927849504,65.5572,0.2756
17185,3448.25,2.2406,3160.731615414106,65.7583,0.2661
17186,3448.375,2.2427,3164.7609261568286,65.8827,0.2596
17187,3448.5,2.2468,3168.4939014506604,66.0071,0.2449
17188,3448.625,2.2524,3172.103267977033,65.8714,0.2455
17189,3448.75,2.2587,3175.7452117502958,65.6264,0.2519
17190,3448.875,2.2632,3179.5683641487044,65.6968,0.261
17191,3449.0,2.2659,3183.6845227557196,66.1104,0.2689
17192,3449.125,2.2692,3188.0058829392997,66.7127,0.2716
17193,3449.25,2.2725,3191.611597838145,69.9629,0.2659
17194,3449.375,2.2792,3193.864452989434,70.3034,0.2622
17195,3449.5,2.2877,3195.791101816563,70.7085,0.262
17196,3449.625,2.2953,3197.0040930567193,71.2934,0.2627
17197,3449.75,2.302,3197.578037831902,71.6363,0.2626
17198,3449.875,2.3127,3172.907863877256,71.9793,0.2659
17199,3450.0,2.3225,3179.845952738392,69.8392,0.2628
17200,3450.125,2.3275,3179.663506476165,68.4563,0.2583
17201,3450.25,2.3268,3178.1317840288452,67.931,0.2529
17202,3450.375,2.322,3176.97237034659,67.9201,0.2503
17203,3450.5,2.3158,3175.390308392073,67.7624,0.2546
17204,3450.625,2.3133,3180.748540330702,66.1868,0.2612
17205,3450.75,2.3087,3176.419462447281,66.3305,0.2677
17206,3450.875,2.3027,3176.1414258249056,66.3712,0.2711
17207,3451.0,2.2961,3180.917832550975,66.2294,0.2724
17208,3451.125,2.2905,3188.584699396387,66.1589,0.2716
17209,3451.25,2.288,3196.5433704235843,66.347,0.265
17210,3451.375,2.2855,3191.920503586198,66.5343,0.2625
17211,3451.5,2.285,3195.1125679669,68.2178,0.2594
17212,3451.625,2.2855,3191.004883870664,68.9601,0.2575
17213,3451.75,2.2877,3184.031372319611,68.625,0.2589
17214,3451.875,2.2927,3186.821114571865,68.2922,0.2649
17215,3452.0,2.2984,3194.6839118107923,67.9594,0.2723
17216,3452.125,2.3056,3194.1114334099025,66.069,0.2863
17217,3452.25,2.3125,3205.8765989940616,66.5619,0.2865
17218,3452.375,2.3187,3170.3267966154217,68.359,0.2853
17219,3452.5,2.3232,3163.111185097427,70.2866,0.2878
17220,3452.625,2.324,3155.044793168748,72.1486,0.283
17221,3452.75,2.3257,3146.984467843339,71.4967,0.2838
17222,3452.875,2.3333,3139.1425541265685,70.8083,0.2741
17223,3453.0,2.3394,3132.1094022283005,70.3376,0.2671
17224,3453.125,2.342,3125.3661126050356,70.0269,0.2644
17225,3453.25,2.3407,3119.6049330827386,69.9161,0.263
17226,3453.375,2.3317,3115.2809352662566,70.9514,0.263
17227,3453.5,2.3272,3111.530922023995,70.7093,0.2744
17228,3453.625,2.3219,3107.463977288044,69.2323,0.2797
17229,3453.75,2.3162,3103.197760672568,68.3949,0.2814
17230,3453.875,2.3116,3099.3624894037407,68.7083,0.2771
17231,3454.0,2.3102,3096.1315756588897,69.0366,0.2602
17232,3454.125,2.3134,3093.8251755567126,69.6321,0.2643
17233,3454.25,2.3154,3091.3839157851867,70.2284,0.2636
17234,3454.375,2.316,3088.3082167808657,70.6819,0.262
17235,3454.5,2.3163,3085.5090930677034,70.6118,0.2575
17236,3454.625,2.3177,3083.7416385817355,69.8766,0.2513
17237,3454.75,2.3218,3083.102661196756,69.1413,0.2587
17238,3454.875,2.3251,3081.6545670979554,65.5278,0.2621
17239,3455.0,2.3272,3080.472022868042,64.2352,0.2648
17240,3455.125,2.3238,3079.4469775165944,64.0074,0.2613
17241,3455.25,2.3148,3079.066203854476,69.03759,0.2528
17242,3455.375,2.3041,3076.1890633930466,69.2805,0.2458
17243,3455.5,2.2926,3087.754843611498,64.8123,0.2433
17244,3455.625,2.2882,3080.6705107666808,65.9738,0.243
17245,3455.75,2.2854,3069.316402414771,66.5988,0.2404
17246,3455.875,2.2826,3052.059238787587,67.1944,0.2397
17247,3456.0,2.2792,3075.4221102909464,68.2024,0.2427
17248,3456.125,2.2751,3076.758140675404,69.2092,0.241
17249,3456.25,2.2702,3079.833522110048,71.2526,0.2474
17250,3456.375,2.264,3083.6081339473894,72.8606,0.2528
17251,3456.5,2.2597,3086.2322819796195,72.8655,0.259
17252,3456.625,2.2559,3087.810353809786,71.6489,0.2664
17253,3456.75,2.2494,3089.9167103359587,70.3794,0.2719
17254,3456.875,2.2437,3093.234218960328,68.6705,0.2612
17255,3457.0,2.2372,3097.67914150418,69.2689,0.2556
17256,3457.125,2.2317,3100.95405257744,68.9021,0.2474
17257,3457.25,2.2294,3101.259966447454,67.909,0.2413
17258,3457.375,2.2289,3102.6636653927612,67.1945,0.2421
17259,3457.5,2.224,3103.927022838482,67.4083,0.251
17260,3457.625,2.2182,3082.2717799209413,67.6266,0.2543
17261,3457.75,2.2105,3117.3325942282304,67.6068,0.2576
17262,3457.875,2.2042,3126.5707222501464,68.6339,0.2576
17263,3458.0,2.2022,3112.1698297189755,70.0059,0.2546
17264,3458.125,2.2063,3095.3747099355637,70.4928,0.2515
17265,3458.25,2.2162,3092.902762303117,70.9803,0.2556
17266,3458.375,2.2312,3116.484752434754,70.6731,0.2508
17267,3458.5,2.2474,3128.3292381779333,71.5281,0.2536
17268,3458.625,2.2638,3129.5176764358,72.1,0.2582
17269,3458.75,2.2789,3131.8683012388756,71.7656,0.2594
17270,3458.875,2.2903,3101.5143312566756,71.4367,0.2567
17271,3459.0,2.2993,3072.7293256125295,71.2415,0.2493
17272,3459.125,2.305,3100.1412610353464,70.6416,0.2379
17273,3459.25,2.3119,3080.4805873126243,70.5704,0.234
17274,3459.375,2.3186,3094.815270598341,65.81103333333333,0.2353
17275,3459.5,2.3234,3095.4155757899507,65.42400333333332,0.2369
